t_ms,basinc_pa,sicaklik_c,ax_g,ay_g,az_g,durum
69280,80573,22.97,0.00,-0.01,1.02,0
69320,80651,22.95,-0.01,0.01,1.01,0
69360,80726,23.04,0.00,-0.01,0.99,0
69400,80804,22.97,-0.01,0.00,1.02,0
69440,80866,22.99,0.01,0.00,1.02,0
69480,80951,22.99,0.00,0.00,1.00,0
69520,81026,23.02,-0.00,-0.03,0.98,0
69560,81096,22.95,-0.01,0.01,0.99,0
69600,81170,22.99,0.00,-0.01,1.02,0
69640,81240,22.93,-0.01,-0.01,0.98,0
69680,81313,22.96,0.01,0.01,1.00,0
69720,81392,23.02,-0.01,-0.00,1.03,0
69760,81459,23.03,0.01,0.00,0.98,0
69800,81531,23.04,-0.01,-0.00,1.01,0
69840,81599,23.08,-0.01,0.00,1.01,0
69880,81678,22.95,-0.01,-0.01,1.02,0
69920,81741,23.00,0.00,-0.01,0.99,0
69960,81817,22.96,-0.01,-0.01,1.01,0
70000,81886,22.98,0.01,0.00,1.00,0
70040,81955,23.03,-0.00,0.00,0.96,0
70080,82028,23.05,-0.00,-0.00,1.01,0
70120,82098,22.92,0.00,0.02,0.99,0
70160,82165,23.01,0.00,-0.00,1.01,0
70200,82243,22.97,-0.01,0.00,0.98,0
70240,82310,23.03,0.00,0.01,1.01,0
70280,82381,22.98,-0.00,-0.01,1.03,0
70320,82446,22.95,-0.00,0.01,0.98,0
70360,82510,23.01,0.00,-0.01,0.99,0
70400,82578,23.02,-0.00,-0.00,0.99,0
70440,82649,22.99,0.02,-0.00,0.97,0
70480,82713,22.98,-0.00,-0.01,1.00,0
70520,82784,23.04,0.00,0.00,1.00,0
70560,82849,22.97,-0.01,-0.01,1.00,0
70600,82917,22.99,0.01,0.01,1.02,0
70640,82983,22.99,0.01,-0.01,1.04,0
70680,83047,22.98,-0.01,-0.00,1.01,0
70720,83113,23.08,-0.02,-0.01,0.98,0
70760,83182,23.03,0.00,0.00,0.97,0
70800,83244,23.06,-0.01,-0.01,1.01,0
70840,83317,23.00,-0.00,-0.01,1.00,0
70880,83371,23.08,-0.00,0.01,0.99,0
70920,83446,23.01,-0.00,-0.00,1.00,0
70960,83506,23.03,-0.02,0.00,1.00,0
71000,83573,23.02,-0.01,0.01,1.00,0
71040,83638,22.93,0.01,0.02,1.01,0
71080,0,22.97,0.01,0.01,1.01,0
71120,83769,23.06,0.01,0.01,0.97,0
71160,83827,23.00,0.01,-0.01,1.01,0
71200,83888,23.01,-0.00,-0.00,1.00,0
71240,83948,23.00,-0.00,0.00,1.01,0
71280,84011,23.04,0.01,-0.01,0.98,0
71320,84075,22.95,0.00,0.02,1.01,0
71360,84137,22.91,-0.02,-0.00,1.00,0
71400,84205,22.93,0.01,0.01,1.01,0
71440,84266,23.02,0.00,0.00,0.99,0
71480,84322,23.04,-0.02,-0.01,1.01,0
71520,84389,22.95,0.02,0.01,0.97,0
71560,84447,22.98,0.00,-0.01,0.99,0
71600,84509,23.02,-0.01,0.00,1.00,0
71640,84568,22.97,0.01,-0.01,1.00,0
71680,84628,22.98,-0.00,-0.03,1.01,0
71720,84686,22.97,0.02,-0.00,1.00,0
71760,84751,23.02,-0.01,-0.00,1.01,0
71800,84811,23.02,-0.00,0.01,0.99,0
71840,84873,22.96,0.02,0.01,1.00,0
71880,84926,23.05,0.00,0.01,0.99,0
71920,84984,23.01,-0.03,0.00,1.00,0
71960,85044,22.99,-0.00,-0.00,0.98,0
72000,85096,23.00,0.00,0.00,1.01,0
72040,85167,22.94,0.02,-0.01,1.00,0
72080,85223,23.00,-0.01,0.01,0.99,0
72120,85280,23.02,0.02,0.00,1.01,0
72160,85337,22.96,0.02,0.00,1.00,0
72200,85398,23.02,-0.02,0.01,0.99,0
72240,85451,22.92,-0.01,-0.01,1.01,0
72280,85506,23.04,-0.01,-0.00,0.99,0
72320,85564,22.96,-0.01,-0.02,0.98,0
72360,85622,23.06,0.02,0.00,0.98,0
72400,85683,23.01,-0.01,0.00,1.02,0
72440,85732,23.00,-0.00,-0.01,1.00,0
72480,85800,22.96,0.01,0.00,1.00,0
72520,85855,23.00,0.00,-0.01,1.00,0
72560,85903,22.94,0.01,-0.01,1.00,0
72600,85957,23.01,-0.01,-0.00,0.98,0
72640,86022,23.01,0.01,-0.00,0.98,0
72680,86072,22.94,0.01,0.01,0.99,0
72720,86130,23.01,0.01,0.00,1.00,0
72760,86185,22.92,-0.01,-0.00,1.02,0
72800,86240,23.02,-0.01,0.01,1.00,0
72840,86294,22.99,0.00,0.00,1.01,0
72880,86344,22.96,-0.00,-0.01,1.01,0
72920,86397,22.98,-0.01,-0.01,0.99,0
72960,86456,22.99,-0.01,-0.00,1.02,0
73000,86505,23.01,-0.01,0.01,0.99,0
73040,86567,22.97,0.00,0.01,1.01,0
73080,86610,22.92,-0.01,-0.00,1.00,0
73120,86672,23.00,-0.00,0.00,1.00,0
73160,86717,23.02,-0.00,-0.00,0.97,0
73200,86773,22.96,-0.01,0.00,1.01,0
73240,86828,23.00,0.01,-0.01,0.98,0
73280,86880,22.99,0.01,-0.01,1.03,0
73320,86929,22.95,-0.02,-0.00,0.99,0
73360,86989,22.98,0.01,0.01,1.02,0
73400,87038,22.97,-0.00,0.00,1.02,0
73440,87090,23.04,-0.01,-0.02,1.01,0
73480,87138,23.03,-0.01,-0.01,1.01,0
73520,87200,22.96,-0.01,-0.01,1.00,0
73560,87237,22.92,-0.01,0.00,1.01,0
73600,87292,22.96,0.01,0.00,1.01,0
73640,87348,23.10,0.02,0.01,0.98,0
73680,87391,23.00,-0.01,-0.00,1.01,0
73720,87452,22.98,-0.01,-0.00,1.01,0
73760,87496,23.00,-0.00,-0.02,0.97,0
73800,87542,23.05,0.01,0.01,1.01,0
73840,87589,23.00,0.00,0.01,1.01,0
73880,87639,22.99,-0.01,-0.00,1.00,0
73920,87700,22.97,-0.00,-0.02,1.00,0
73960,87742,23.07,-0.02,-0.00,1.01,0
74000,87793,23.07,0.00,0.02,1.00,0
74040,87838,23.01,0.01,0.01,1.00,0
74080,87891,22.98,0.01,0.01,1.00,0
74120,87935,23.00,-0.01,-0.00,1.01,0
74160,87986,23.01,-0.00,0.02,0.99,0
74200,88032,22.91,0.00,0.01,0.99,0
74240,88077,23.03,0.01,-0.00,1.00,0
74280,88127,23.00,-0.01,-0.01,1.01,0
74320,88174,22.96,0.01,0.01,1.01,0
74360,88227,23.07,-0.01,0.02,1.01,0
74400,88269,22.96,-0.01,0.02,1.00,0
74440,88323,22.96,-0.03,-0.01,1.00,0
74480,88369,23.00,-0.01,-0.02,1.03,0
74520,88409,22.99,0.00,-0.02,0.99,0
74560,88456,22.97,0.03,-0.00,0.96,0
74600,88504,22.97,-0.01,0.01,1.00,0
74640,88553,23.09,-0.00,0.01,1.01,0
74680,88594,23.09,-0.00,0.01,0.98,0
74720,88644,22.97,0.01,-0.01,1.00,0
74760,88686,22.99,-0.01,-0.01,1.00,0
74800,88735,23.06,-0.01,0.00,1.00,0
74840,88778,23.06,-0.00,-0.00,1.02,0
74880,88825,23.03,0.00,0.00,0.99,0
74920,88877,23.08,-0.01,-0.00,1.01,0
74960,88918,22.96,0.00,0.02,1.02,0
75000,88961,23.00,0.00,0.01,0.98,0
75040,89002,22.88,0.01,0.00,0.98,0
75080,89046,22.98,-0.01,0.00,0.99,0
75120,89093,23.01,-0.01,-0.02,1.00,0
75160,89135,23.03,0.00,0.00,0.99,0
75200,89185,23.02,0.00,0.02,1.00,0
75240,89226,22.99,-0.01,-0.00,0.97,0
75280,89267,22.95,-0.01,0.01,0.98,0
75320,89318,22.97,-0.01,0.02,1.03,0
75360,89356,23.03,-0.00,-0.00,1.01,0
75400,89398,23.03,0.00,0.00,1.02,0
75440,89440,23.08,-0.01,0.01,0.99,0
75480,89490,22.99,0.00,-0.01,0.99,0
75520,89523,22.99,-0.02,-0.00,1.01,0
75560,89567,22.99,0.02,-0.01,0.99,0
75600,89620,23.03,0.01,-0.00,1.04,0
75640,89655,23.14,0.00,0.01,1.03,0
75680,89696,23.00,0.00,0.00,1.02,0
75720,89735,23.01,0.02,0.00,1.01,0
75760,89777,22.93,0.01,-0.02,1.01,0
75800,89823,23.05,0.00,-0.00,0.98,0
75840,89859,22.92,-0.01,0.00,1.00,0
75880,89904,23.00,0.00,-0.00,1.03,0
75920,89945,23.00,0.00,-0.00,1.00,0
75960,89985,22.97,0.01,0.00,1.01,0
76000,90019,22.98,-0.01,0.00,1.01,0
76040,90073,22.96,0.01,-0.01,1.00,0
76080,90113,22.93,-0.03,-0.02,1.00,0
76120,90147,23.06,-0.00,0.01,1.00,0
76160,90187,22.98,0.01,-0.03,1.01,0
76200,90232,22.96,0.01,0.01,0.98,0
76240,90272,23.03,0.00,0.01,0.97,0
76280,90312,22.93,-0.01,0.02,0.99,0
76320,90351,23.03,0.02,-0.00,0.97,0
76360,90381,22.95,0.00,0.00,1.03,0
76400,90431,22.97,-0.01,-0.01,1.03,0
76440,90462,22.98,-0.00,0.00,1.00,0
76480,90506,23.02,0.01,-0.01,1.02,0
76520,90547,23.03,0.02,0.00,1.03,0
76560,90589,23.03,-0.01,-0.01,1.00,0
76600,90620,22.88,-0.01,0.01,1.01,0
76640,90658,22.92,0.01,0.00,1.00,0
76680,90703,22.94,0.00,0.01,1.02,0
76720,90739,23.02,0.00,-0.01,0.99,0
76760,90778,23.03,0.02,-0.00,0.99,0
76800,90816,23.07,0.00,0.01,0.99,0
76840,90855,23.02,-0.00,0.01,1.01,0
76880,90890,22.96,0.00,0.00,1.01,0
76920,90933,23.01,0.00,0.00,1.01,0
76960,90970,23.05,-0.02,-0.00,1.01,0
77000,91000,22.95,-0.03,0.01,1.00,0
77040,91043,23.01,0.00,0.01,1.01,0
77080,91079,22.95,0.01,0.00,1.01,0
77120,91114,22.98,0.01,0.01,0.97,0
77160,91148,23.03,0.01,0.00,1.00,0
77200,91187,23.05,0.01,0.02,1.03,0
77240,91226,22.98,-0.01,0.00,0.99,0
77280,91264,22.93,-0.01,-0.01,0.99,0
77320,91296,23.03,0.00,0.01,1.01,0
77360,91334,22.98,-0.01,-0.02,1.01,0
77400,91371,23.01,0.01,0.01,1.00,0
77440,91412,23.01,-0.00,0.02,0.99,0
77480,91441,22.98,0.01,-0.01,0.98,0
77520,91477,22.97,0.00,0.01,1.01,0
77560,91510,23.00,0.01,0.00,0.97,0
77600,91550,23.02,-0.01,-0.00,1.01,0
77640,91582,22.98,-0.02,-0.01,0.99,0
77680,91622,23.02,0.01,-0.00,0.97,0
77720,91656,22.98,0.00,-0.00,1.02,0
77760,91692,22.98,0.00,0.02,0.98,0
77800,91722,23.07,-0.01,-0.02,1.03,0
77840,91762,22.97,-0.01,-0.01,1.00,0
77880,91789,23.00,-0.00,-0.00,0.97,0
77920,91826,22.93,-0.02,0.01,0.99,0
77960,91858,23.03,0.01,0.01,1.02,0
78000,91891,22.98,0.01,-0.00,1.04,0
78040,91927,23.04,-0.01,0.02,0.99,0
78080,91963,22.98,0.02,-0.01,1.00,0
78120,92000,23.04,0.00,-0.02,1.00,0
78160,92032,23.01,-0.01,-0.01,1.00,0
78200,92064,23.07,0.00,0.00,1.02,0
78240,92097,22.99,-0.00,0.01,0.99,0
78280,92125,23.02,-0.01,-0.01,0.99,0
78320,92158,22.84,-0.01,0.01,0.99,0
78360,92196,22.92,-0.02,0.00,0.99,0
78400,92232,23.01,0.01,-0.01,1.02,0
78440,92259,22.95,-0.01,-0.01,0.99,0
78480,92292,23.02,0.03,0.01,0.99,0
78520,92326,23.07,0.01,0.00,1.00,0
78560,92358,23.00,-0.01,0.00,1.02,0
78600,92393,23.02,-0.01,-0.02,0.99,0
78640,92428,23.03,0.01,0.00,1.01,0
78680,92457,22.97,0.00,-0.00,1.00,0
78720,92486,22.97,-0.01,-0.00,1.00,0
78760,92523,23.02,-0.00,0.02,1.01,0
78800,92544,22.98,0.01,0.00,1.00,0
78840,92580,22.96,-0.00,-0.01,1.02,0
78880,92612,22.99,-0.00,0.00,1.02,0
78920,92646,23.06,-0.02,0.01,0.99,0
78960,92671,23.02,-0.00,0.00,0.99,0
79000,92709,23.03,-0.02,-0.00,1.01,0
79040,92736,22.97,0.01,-0.01,1.00,0
79080,92777,22.97,-0.01,-0.00,1.02,0
79120,92796,23.05,0.00,0.01,1.01,0
79160,92831,23.03,-0.00,0.00,1.00,0
79200,92858,23.00,-0.00,-0.00,0.98,0
79240,92896,22.99,0.01,-0.02,1.00,0
79280,92919,23.02,-0.00,-0.02,1.00,0
79320,92953,23.01,-0.00,0.00,1.00,0
79360,92986,22.96,0.01,-0.02,1.00,0
79400,93010,23.06,-0.02,-0.00,0.99,0
79440,93046,23.01,-0.01,-0.01,1.00,0
79480,93073,23.01,0.01,-0.01,1.00,0
79520,93095,23.03,0.02,0.01,1.03,0
79560,93128,22.92,0.01,-0.00,0.99,0
79600,93163,23.04,0.01,0.01,0.99,0
79640,93191,23.00,0.00,-0.01,0.99,0
79680,93218,23.05,-0.01,-0.01,0.99,0
79720,93251,23.02,0.01,-0.01,0.97,0
79760,93278,23.00,-0.00,0.01,0.97,0
79800,93299,22.99,-0.00,0.01,0.99,0
79840,93338,22.99,-0.00,-0.01,1.01,0
79880,93365,22.96,0.01,0.01,1.00,0
79920,93394,23.00,0.00,-0.01,1.02,0
79960,93416,22.97,-0.00,0.00,1.01,0
80000,93447,23.04,-0.01,0.01,1.03,0
80040,93479,22.95,-0.02,-0.01,1.01,0
80080,93502,23.05,-0.00,-0.01,0.99,0
80120,93531,23.01,0.00,0.00,1.02,0
80160,93561,23.04,-0.01,0.03,1.02,0
80200,93591,22.96,0.01,0.01,0.99,0
80240,93613,22.94,-0.02,0.00,1.00,0
80280,93653,23.05,0.01,0.01,0.98,0
80320,93670,23.06,-0.01,0.01,0.99,0
80360,93703,22.93,-0.01,0.01,0.99,0
80400,93723,22.94,0.00,-0.00,1.01,0
80440,93753,23.03,-0.01,-0.00,0.99,0
80480,93785,22.95,-0.00,0.00,1.00,0
80520,93807,23.03,0.00,0.00,1.00,0
80560,93844,23.04,-0.00,0.02,0.99,0
80600,93866,23.01,0.01,0.01,1.01,0
80640,93894,23.01,0.02,0.00,0.97,0
80680,93916,22.90,-0.01,-0.02,1.02,0
80720,93946,22.95,0.00,-0.00,1.00,0
80760,93969,23.12,0.01,0.01,1.02,0
80800,93997,22.97,0.00,0.00,0.99,0
80840,94025,22.96,-0.01,-0.00,1.02,0
80880,94050,23.05,-0.00,-0.00,0.99,0
80920,94075,23.03,-0.01,-0.00,0.98,0
80960,94098,23.04,-0.01,0.00,0.99,0
81000,94125,23.04,0.02,-0.01,0.99,0
81040,94151,23.00,-0.01,0.00,1.01,0
81080,94174,23.09,-0.00,0.01,1.01,0
81120,94204,22.95,0.00,0.00,1.02,0
81160,94232,23.09,-0.01,0.01,0.99,0
81200,94254,23.02,0.01,0.01,0.98,0
81240,94285,23.02,-0.01,0.00,1.03,0
81280,94310,23.00,0.01,-0.01,1.01,0
81320,94333,22.97,-0.01,-0.00,1.02,0
81360,94355,23.02,0.00,-0.01,0.98,0
81800,94626,23.06,0.01,0.01,1.00,0
81840,94643,23.00,0.00,0.01,0.99,0
81880,94673,23.01,-0.00,0.00,1.00,0
81920,94697,23.06,-0.00,0.00,1.04,0
81960,94725,23.01,-0.02,-0.00,1.00,0
82000,94751,23.11,-0.02,0.01,1.01,0
82040,94766,23.07,0.01,-0.01,1.04,0
82080,94800,22.97,0.01,0.01,0.98,0
82120,94818,22.87,0.00,0.01,1.01,0
82160,94845,23.03,0.00,-0.01,0.98,0
82200,94860,22.99,0.00,0.01,0.99,0
82240,94886,22.98,0.02,0.01,0.98,0
82280,94912,23.04,0.00,0.01,1.01,0
82320,94935,22.99,-0.00,-0.01,1.04,0
82360,94952,22.96,-0.01,0.01,1.02,0
82400,94975,22.95,-0.01,0.01,1.01,0
82440,95005,22.93,0.01,0.01,1.02,0
82480,95029,22.87,-0.00,0.01,1.03,0
82520,95045,22.95,-0.00,-0.00,1.01,0
82560,95064,22.90,0.02,-0.01,1.00,0
82600,95097,23.00,-0.01,0.00,1.00,0
82640,95115,22.95,0.00,-0.01,1.01,0
82680,95138,22.97,0.02,-0.02,1.01,0
82720,95162,23.08,0.00,-0.01,0.98,0
82760,95176,22.98,0.00,0.00,0.99,0
82800,95198,23.03,0.00,-0.01,1.01,0
82840,95232,22.97,0.01,-0.01,1.01,0
82880,95249,22.92,-0.00,-0.00,1.01,0
82920,95273,22.98,0.01,-0.00,1.01,0
82960,95294,23.01,0.02,0.01,0.98,0
83000,95317,22.96,0.02,0.00,1.01,0
83040,95337,22.91,0.01,0.00,1.02,0
83080,95357,22.94,-0.01,-0.01,0.99,0
83120,95375,23.01,0.02,0.01,1.02,0
83160,95393,22.97,-0.01,0.00,0.99,0
83200,95416,22.97,0.00,0.01,1.00,0
83240,95441,22.97,0.02,0.00,1.01,0
83280,95465,23.07,-0.00,-0.00,1.01,0
83320,95484,22.94,0.01,0.02,0.99,0
83360,95503,23.01,0.01,-0.01,0.99,0
83400,95530,23.03,-0.02,-0.00,0.99,0
83440,95548,23.00,-0.01,-0.01,1.01,0
83480,95564,23.07,0.00,0.02,1.00,0
83520,95587,23.09,-0.00,0.01,0.98,0
83560,95608,22.92,0.00,-0.01,1.02,0
83600,95621,23.03,0.01,-0.01,1.00,0
83640,95644,22.97,0.00,0.00,1.01,0
83680,95663,23.04,-0.01,-0.00,0.99,0
83720,95689,23.01,0.01,-0.01,0.99,0
83760,95706,23.02,-0.03,0.01,0.98,0
83800,95726,22.95,0.01,0.00,0.99,0
83840,95753,22.97,0.01,0.01,0.98,0
83880,95770,23.00,0.01,0.00,0.99,0
83920,95783,23.06,-0.02,0.01,1.00,0
83960,95807,22.93,-0.01,0.00,0.99,0
84000,95825,22.95,0.01,0.03,0.99,0
84040,95847,22.95,0.00,0.01,1.01,0
84080,95868,22.96,-0.00,-0.01,0.99,0
84120,95885,23.02,-0.01,-0.01,1.04,0
84160,95907,23.00,0.01,0.01,1.00,0
84200,95929,23.04,-0.01,0.01,1.01,0
84240,95940,23.05,0.00,-0.01,1.01,0
84280,95963,23.01,-0.02,-0.01,0.98,0
84320,95983,23.01,0.01,0.00,1.01,0
84360,96003,23.03,-0.02,0.01,1.00,0
84400,96027,23.00,0.01,-0.03,0.99,0
84440,96038,22.89,-0.00,0.02,1.01,0
84480,96057,23.02,-0.01,-0.00,0.98,0
84520,96080,22.99,-0.00,-0.00,1.00,0
84560,96092,23.04,0.01,-0.01,0.98,0
84600,96119,23.00,0.02,-0.01,1.03,0
84640,96131,22.94,-0.02,-0.02,0.99,0
84680,96151,23.00,-0.02,-0.02,0.96,0
84720,96169,22.93,-0.01,-0.01,1.00,0
84760,96195,23.02,0.00,-0.00,0.98,0
84800,96206,23.08,0.00,0.00,0.98,0
84840,96228,23.02,0.00,0.00,1.03,0
84880,96239,22.98,0.01,-0.00,0.98,0
84920,96258,22.99,-0.01,-0.00,1.03,0
84960,96280,22.94,-0.00,0.01,1.01,0
85000,96301,23.04,0.00,-0.00,1.03,0
85040,96318,22.99,-0.00,0.02,0.99,0
85080,96335,22.97,-0.01,0.00,1.00,0
85120,96354,22.89,-0.01,0.00,0.98,0
85160,96378,23.01,-0.00,-0.01,0.99,0
85200,96388,22.96,-0.01,0.01,1.01,0
85240,96412,23.00,0.01,-0.01,1.00,0
85280,96422,22.96,-0.01,0.00,0.97,0
85320,96440,23.02,0.02,0.00,0.99,0
85360,96457,22.99,-0.01,-0.00,1.01,0
85400,96474,22.86,-0.02,0.01,1.00,0
85440,96496,22.99,0.00,0.01,1.00,0
85480,96509,23.02,-0.00,-0.01,0.99,0
85520,96526,23.05,-0.00,0.00,0.98,0
85560,96543,22.87,0.01,-0.03,1.03,0
85600,96564,23.04,-0.01,-0.01,0.98,0
85640,96582,22.97,-0.00,-0.01,1.01,0
85680,96590,22.98,-0.01,-0.01,1.01,0
85720,96615,22.91,-0.01,0.00,1.00,0
85760,96624,22.91,0.01,0.00,1.01,0
85800,96651,23.05,-0.01,-0.00,0.99,0
85840,96661,23.05,-0.00,0.01,1.03,0
85880,96680,23.04,0.01,0.00,0.98,0
85920,96700,23.11,0.01,0.01,0.99,0
85960,96714,23.05,-0.00,0.02,1.01,0
86000,96732,23.05,-0.00,0.01,1.00,0
86040,96743,22.96,-0.01,0.00,0.96,0
86080,96764,23.06,-0.01,-0.00,1.00,0
86120,96782,23.00,0.02,0.00,1.00,0
86160,96794,22.97,-0.01,0.00,1.01,0
86200,96812,23.00,0.01,0.01,0.99,0
86240,0,23.06,-0.00,-0.01,1.02,0
86280,96841,22.96,-0.01,0.01,0.98,0
86320,96855,22.94,-0.02,0.01,0.99,0
86360,96873,23.01,-0.01,0.01,1.00,0
86400,96890,23.12,0.01,0.00,1.01,0
86440,96905,22.92,-0.02,-0.01,0.98,0
86480,96923,22.95,0.01,-0.01,0.99,0
86520,96941,22.96,0.01,0.00,0.99,0
86560,96955,22.98,-0.00,-0.01,0.99,0
86600,96965,22.91,-0.00,-0.01,1.01,0
86640,96981,23.03,-0.00,0.02,1.01,0
86680,96995,23.05,0.01,-0.02,0.99,0
86720,97016,23.00,-0.00,-0.01,1.00,0
86760,97031,23.06,-0.01,0.01,1.02,0
86800,97047,23.05,-0.01,-0.00,1.01,0
86840,97057,23.06,-0.00,0.00,0.99,0
86880,97077,22.92,-0.02,0.02,1.04,0
86920,97091,23.01,-0.01,0.00,1.00,0
86960,97105,23.03,0.01,-0.02,0.99,0
87000,97122,23.00,0.00,-0.01,1.02,0
87040,97127,23.00,-0.00,-0.01,0.99,0
87080,97149,23.05,-0.01,-0.01,1.00,0
87120,97166,23.02,-0.01,-0.01,0.99,0
87160,97183,23.04,-0.02,-0.01,1.01,0
87200,97197,23.05,-0.01,0.00,0.98,0
87240,97217,23.04,0.00,0.00,0.99,0
87280,97232,23.16,-0.01,0.00,1.01,0
87320,97242,23.03,-0.01,-0.01,1.00,0
87360,97254,22.96,-0.01,-0.00,1.03,0
87400,97267,23.06,-0.03,-0.02,1.01,0
87440,97282,23.00,0.01,-0.01,1.01,0
87480,97295,22.87,-0.00,-0.01,0.96,0
87520,97314,23.06,-0.01,0.01,0.99,0
87560,97323,23.02,0.01,-0.01,1.03,0
87600,97339,23.05,0.01,-0.00,0.97,0
87640,97352,22.96,0.00,0.00,1.02,0
87680,97369,23.06,0.01,-0.00,1.01,0
87720,97381,23.01,0.01,-0.02,1.02,0
87760,97393,23.02,0.01,-0.00,1.02,0
87800,97414,23.09,0.02,0.02,0.99,0
87840,97425,22.98,-0.00,-0.01,1.00,0
87880,97441,23.00,0.00,0.01,1.00,0
87920,97456,22.96,0.01,-0.00,0.96,0
87960,97471,23.14,0.01,0.00,0.99,0
88000,97477,23.02,-0.01,0.00,1.01,0
88040,97491,22.97,-0.00,-0.01,1.00,0
88080,97503,23.05,0.02,0.00,1.01,0
88120,97514,22.99,0.01,-0.00,0.98,0
88160,97531,23.09,0.01,0.01,0.97,0
88200,97547,23.04,0.01,0.00,1.01,0
88240,97563,22.95,-0.02,-0.01,0.99,0
88280,97574,23.03,-0.00,0.01,1.00,0
88320,97591,23.02,-0.01,-0.00,0.98,0
88360,97605,22.98,0.01,-0.01,0.97,0
88400,97615,23.05,-0.01,0.00,0.99,0
88440,97618,22.99,-0.00,0.00,1.00,0
88480,97641,23.01,-0.01,-0.00,0.98,0
88520,97659,23.03,-0.01,0.01,0.98,0
88560,97672,23.06,0.01,-0.00,1.01,0
88600,97678,22.94,0.02,-0.02,0.99,0
88640,97693,22.95,0.00,0.00,1.00,0
88680,97705,22.98,-0.00,0.01,1.03,0
88720,97717,22.98,0.01,0.01,0.99,0
88760,97733,23.00,-0.02,0.01,0.98,0
88800,97741,22.93,-0.01,-0.01,1.01,0
88840,97751,22.99,0.00,-0.01,0.97,0
88880,97775,22.96,0.01,-0.01,1.01,0
88920,97786,23.00,0.00,0.00,1.02,0
88960,97796,22.95,-0.01,-0.00,0.99,0
89000,97811,22.94,0.00,0.00,1.02,0
89040,97818,23.04,-0.01,-0.02,1.00,0
89080,97829,22.92,0.00,-0.00,0.98,0
89120,97844,22.97,0.01,0.01,0.98,0
89160,97859,22.98,0.02,-0.00,1.01,0
89200,97869,23.05,0.01,-0.00,1.00,0
89240,97877,22.98,0.00,-0.01,1.02,0
89280,97898,23.00,-0.02,0.02,0.99,0
89320,97905,23.01,-0.01,0.00,1.03,0
89360,97919,23.03,0.01,-0.00,0.99,0
89400,97927,22.89,0.01,-0.00,0.96,0
89440,97943,22.97,0.00,-0.00,0.99,0
89480,97955,23.08,0.01,0.01,0.99,0
89520,97974,23.11,0.00,0.01,0.99,0
89560,97980,23.01,-0.01,0.02,1.00,0
89600,97990,22.97,0.00,0.00,0.99,0
89640,98001,23.09,0.00,-0.01,0.99,0
89680,98018,23.07,-0.03,0.02,1.01,0
89720,98025,22.96,-0.02,-0.00,1.01,0
89760,98041,23.00,0.00,-0.01,1.00,0
89800,98049,22.95,-0.00,0.02,0.98,0
89840,98060,22.95,0.01,0.00,1.00,0
89880,98068,22.96,0.00,-0.00,0.99,0
89920,98077,22.99,-0.01,0.00,0.99,0
89960,98090,22.99,-0.00,-0.02,1.00,0
90000,98103,23.05,0.01,0.00,0.97,0
90040,98124,23.04,0.00,-0.01,1.03,0
90080,98135,22.96,-0.01,0.00,0.99,0
90120,98141,23.05,0.01,0.00,1.01,0
90160,98148,23.00,0.01,0.00,0.99,0
90200,98161,23.00,0.01,0.00,0.96,0
90240,98174,22.98,-0.00,0.00,0.99,0
90280,98191,23.00,0.01,-0.00,1.00,0
90320,98195,23.11,0.01,0.00,1.02,0
90360,98207,22.99,-0.01,0.01,1.02,0
90400,98222,22.98,-0.00,-0.02,1.01,0
90440,98232,22.96,-0.02,-0.02,1.00,0
90480,98244,23.01,-0.01,0.02,0.98,0
90520,98251,23.01,0.00,0.02,0.97,0
90560,98263,23.00,0.02,-0.02,0.99,0
90600,98273,22.94,0.00,-0.01,1.00,0
90640,98278,22.89,-0.00,0.01,1.00,0
90680,98293,23.04,-0.00,0.00,1.00,0
90720,98308,23.00,-0.00,-0.01,1.02,0
90760,98323,22.95,-0.00,-0.00,1.02,0
90800,98323,22.97,0.00,0.01,1.02,0
90840,98338,23.04,-0.03,0.01,1.01,0
90880,98354,23.01,-0.01,0.02,1.00,0
90920,98361,23.02,0.00,-0.01,0.99,0
90960,98365,23.02,0.02,-0.00,0.99,0
91000,98376,22.95,0.00,-0.01,0.99,0
91040,98394,23.11,-0.02,0.00,0.99,0
91080,98402,23.01,0.01,0.01,1.00,0
91120,98416,22.98,0.00,-0.02,0.99,0
91160,98421,23.06,0.00,0.03,1.02,0
91200,98432,22.92,0.00,0.00,1.00,0
91240,98443,23.04,-0.01,-0.01,0.99,0
91280,98452,23.04,-0.00,-0.01,1.01,0
91320,98463,22.97,-0.01,-0.01,1.01,0
91360,98477,23.06,0.00,-0.01,0.99,0
91400,98482,22.91,0.03,0.02,1.00,0
91440,98491,23.10,-0.01,-0.00,0.98,0
91480,98503,23.02,-0.02,-0.01,1.00,0
91520,98512,22.99,0.02,0.01,0.99,0
91560,98528,23.01,-0.02,0.02,0.99,0
91600,98528,23.01,-0.01,-0.01,1.01,0
91640,98543,22.96,-0.01,0.01,1.01,0
91680,98561,23.05,-0.01,0.01,1.01,0
91720,98564,22.96,0.01,0.01,1.03,0
91760,98565,22.99,-0.00,-0.02,0.98,0
91800,98580,23.02,-0.01,-0.01,1.00,0
91840,98592,22.99,0.01,0.00,1.00,0
91880,98600,22.99,-0.00,0.01,1.00,0
91920,98609,23.04,-0.00,-0.00,1.01,0
91960,98618,23.01,-0.00,0.00,1.01,0
